#daq_ch domain Theta Phi Time_Offset UpperThresholdCS AwAe offset and slope nb_par_cal cal_pars 
#100  100 152  90  0 	      	25 	0  1 2 0 1
101  101 152  90  0 	      	25 	0  1 2 -2.2672 3.871289
102  102 152  90  0 	      	25 	0  1 2 0.2300 1.365661
103  103 152  90  0	 	10 	0  1 2 0.4671 1.366421
104  104 152  90  0 		10	0  1 2 -2.3782 1.344819
105  105 119  90  0 		22	0  1 2 -2.4792 1.364524
106  106 129   36 0	 	15    	0  1 2 1.6966 1.368552
107  107 119   72 0	 	15	0  1 2 -6.2238 1.339058
108  108 129  108 0	 	15	0  1 2 -2.2125 1.355632
109  109 119  144 0	 	18	0  1 2 -2.1505 1.261966
#110  110 119  144 0	 	18	0  1 2 0 1
111  111 129  180  0 		20	0  1 2 2.4014 3.952656
112  112 119  216  0 		12	0  1 2 -1.7669 1.336474
113  113 129  252 0		14	0  1 2 0.1308 1.348279
114  114 119  288 0		17	0  1 2 2.2463 1.328820
115  115 129  324 0		16	0  1 2 -3.9069 1.357467
116  116 90   18  0		20	0  1 2 -1.4187 1.327660
117  117 90   54  0		15	0  1 2 -0.5526 1.317720
118  118 90   90  0		14	0  1 2 0.4625 1.342234
119  119 90  126  0		12	0  1 2 3.8350 1.245883
#120  120 90  162  0		14	0  1 2 0 1	         
121  121 90  198 0		11	0  1 2 -2.1812 3.885869
122  122 90  234  0		16	0  1 2 -4.1767 1.342616
123  123 90  270  0		19	0  1 2 -0.2440 1.314333
124  124 90  306  0		14	0  1 2 -1.4365 1.328314
125  125 90  342  0		15	0  1 2 0.5202 1.342857  
126  126 90  342  0		15	0  1 2 -2.3550 1.291986 
127  127 90  342  0		15	0  1 2 -3.9105 1.320389 
128  128 90  342  0		15	0  1 2 -0.8482 1.343629
129  129 90  342  0		15	0  1 2 -0.9558 1.298598
#130  130 90  342  0		15	0  1 2 0 1
131  131 90  342 0		15	0  1 2 1.8237 3.732680
132  132 90  342  0		15	0  1 2 6.1536 1.326166
133  133 90  342  0		15	0  1 2 1.5172 1.291410  
134  134 90  342  0		15	0  1 2 6.3686 1.303683  
135  135 90  342  0		15	0  1 2 2.7792 1.312802  
136  136 90  342  0		15	0  1 2 -2.6162 1.328974 
137  137 90  342  0		15	0  1 2 -0.6278 1.299034 
138  138 90  342  0		15	0  1 2 1.5326 1.315069  
139  139 90  342  0		15	0  1 2 -1.0352 1.299053 
#140 140 90  342  0		15	0  1 2 0 1
